PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,PARK_FACIL,BUILDTYPE,STREET,SALES_PRICE
P04269,Adyar,1279,190,2,2,No,House,Gravel,9792910
P01760,Velachery,1547,23,2,1,No,Others,Gravel,10090590
P05320,Karapakkam,626,193,1,1,No,House,Paved,5072750
P00204,T Nagar,1673,32,1,1,No,Others,No Access,12156320
P00708,Chrompet,1296,65,2,1,Yes,Others,Gravel,10741020
P07487,KK Nagar,2194,73,3,2,No,Commercial,Gravel,16805520
P02875,KK Nagar,1678,200,2,1,No,Commercial,Paved,13586120
P01629,Chrompet,702,190,1,1,Yes,House,No Access,8021300
P08316,Adyar,1067,55,1,1,Yes,House,No Access,7960405
P05371,Chrompet,980,90,1,1,Yes,Commercial,Paved,11847350
P07138,KK Nagar,1989,185,3,2,Yes,House,Paved,11985600
P00109,Chrompet,1257,163,2,1,No,Commercial,Paved,13788450
P00074,Chrompet,1069,55,1,1,Yes,Others,Gravel,10080280
P02551,Karapakkam,606,86,1,1,No,Commercial,No Access,6564750
P03196,Karapakkam,1449,49,2,2,Yes,House,Gravel,8861500
P05960,Karapakkam,1154,170,1,1,No,House,Paved,7880000
P03736,Adyar,927,72,1,1,No,Commercial,Gravel,12682895
P03926,Karapakkam,1613,151,2,2,Yes,Others,Gravel,10169625
P07522,Velachery,1851,106,3,2,Yes,House,Gravel,11959100
P09322,Velachery,1511,128,2,1,No,Commercial,No Access,10391900
P01879,KK Nagar,1765,6,2,1,No,Others,Paved,9338880
P02997,Karapakkam,1238,63,1,1,Yes,Commercial,No Access,11329750
P00411,Chrompet,934,3,1,1,Yes,House,Gravel,8469050
P00877,Chrompet,754,92,1,1,Yes,House,Paved,7705800
P01695,T Nagar,1736,60,1,1,Yes,Others,Paved,14057180
P08455,Chrompet,980,18,1,1,Yes,House,Gravel,8621500
P03007,Karapakkam,1299,114,1,1,No,Commercial,Paved,9338500
P05710,Karapakkam,849,118,1,1,No,Others,Paved,5668875
P04897,KK Nagar,1450,169,2,1,Yes,Others,Paved,10040420
P00832,T Nagar,1634,11,1,1,Yes,House,Paved,12730270
P04157,Karapakkam,1320,57,1,1,Yes,Commercial,Paved,11071500
P02711,Chrompet,769,69,1,1,Yes,House,No Access,7261650
P02041,Karapakkam,1150,32,1,1,Yes,House,Gravel,6982000
P09366,Chrompet,908,39,1,1,No,Others,Paved,7546960
P06360,Karapakkam,1668,141,2,2,Yes,Commercial,Gravel,13650500
P07659,KK Nagar,1990,149,3,2,No,House,Gravel,10652120
P01053,Anna Nagar,1857,28,2,1,No,Others,Gravel,13378610
P06533,KK Nagar,2061,115,3,2,Yes,Commercial,Gravel,17265880
P07925,KK Nagar,1668,14,2,1,No,House,Gravel,10044620
P05243,KK Nagar,1444,198,2,1,No,House,Gravel,9153720
P00237,Chrompet,1121,106,1,1,Yes,Others,Paved,9089520
P07457,KK Nagar,1514,4,2,1,Yes,House,Paved,9075660
P07364,Chrompet,1256,34,2,1,Yes,House,No Access,9957800
P06464,Karapakkam,672,103,1,1,Yes,Others,No Access,5805250
P08214,Adyar,908,112,1,1,Yes,Commercial,Gravel,13087155
P04294,Karapakkam,1631,22,2,2,Yes,House,Paved,9314000
P07170,Adyar,1001,58,1,1,Yes,Others,Gravel,10533755
P09462,Velachery,1618,8,2,1,No,Commercial,Paved,11462310
P02331,KK Nagar,2340,129,4,2,Yes,Others,Paved,12948200
P01949,Karapakkam,1159,121,1,1,No,Others,No Access,6149625
P02950,Velachery,1775,43,2,1,Yes,Others,Paved,11031600
P04887,Chrompet,1008,30,1,1,No,Commercial,Gravel,12713050
P05367,Velachery,1563,57,2,1,Yes,Commercial,Paved,15664740
P02759,KK Nagar,1723,35,2,1,Yes,House,Gravel,11265520
P09566,Velachery,1543,55,2,1,No,Commercial,No Access,12900790
P09368,Chrompet,1231,161,2,1,No,Others,Gravel,10271420
P00892,T Nagar,1995,111,2,1,No,Others,Paved,14154840
P04171,KK Nagar,2113,28,3,2,No,Others,Paved,12160420
P00352,T Nagar,1849,93,2,1,Yes,Commercial,Gravel,22084180
P03485,Chrompet,1095,144,1,1,Yes,Others,Paved,9953350
P03534,Karapakkam,1057,187,1,1,No,Commercial,Paved,8788500
P06311,Karapakkam,841,187,1,1,Yes,House,Gravel,6266250
P03693,Adyar,693,80,1,1,Yes,House,Gravel,6879510
P01155,Anna Nagar,1666,173,1,1,No,House,Gravel,11991280
P04291,T Nagar,1517,131,1,1,Yes,Commercial,Gravel,19817860
P08373,Anna Nagar,1854,72,2,1,No,Commercial,Gravel,19766360
P07266,Adyar,789,117,1,1,No,Commercial,Paved,8098070
P06656,Chrompet,760,24,1,1,Yes,House,Paved,8274000
P08115,Chrompet,1137,29,1,1,No,Others,Paved,8912540
P00134,Anna Nagar,1687,6,1,1,Yes,Commercial,Gravel,19609810
P04286,Karapakkam,984,183,1,1,Yes,House,No Access,5340750
P05418,Karapakkam,1662,154,2,2,No,Commercial,Gravel,12825500
P06712,Adyar,1065,75,1,1,No,Others,Paved,8717385
P06808,KK Nagar,1621,101,2,1,No,Others,Paved,9928200
P05608,Chrompet,703,60,1,1,Yes,Others,No Access,8231860
P00150,Chrompet,1221,62,2,1,No,Others,Gravel,9833270
P02313,KK Nagar,1577,22,2,1,No,Commercial,Gravel,13277420
P05251,Chrompet,989,193,1,1,Yes,Others,Paved,10613930
P04410,KK Nagar,1368,6,2,1,Yes,Others,Gravel,10801520
P08205,KK Nagar,2365,128,4,2,Yes,Commercial,Paved,18637600
P00014,Anna Nagar,1525,119,1,1,No,Commercial,Paved,17566590
P01888,Adyar,1180,63,1,1,Yes,House,Paved,9397585
P04716,Karapakkam,1122,58,1,1,No,Others,Gravel,6889250
P04134,Anna Nagar,1775,152,1,1,Yes,Commercial,Paved,19512010
P05992,Anna Nagar,1877,47,2,1,No,Others,No Access,13064510
P09059,Chrompet,760,127,1,1,No,House,Gravel,8386750
P07222,KK Nagar,2297,51,4,2,No,Others,Paved,11569680
P01624,Karapakkam,787,43,1,1,Yes,Others,Gravel,7825375
P03449,KK Nagar,2317,37,4,2,No,House,Paved,10502160
P06449,Karapakkam,749,187,1,1,Yes,House,Gravel,5286000
P06975,Velachery,1616,188,2,1,No,House,Paved,9794230
P01875,Adyar,1284,199,2,2,Yes,House,Paved,9885575
P01033,Chrompet,756,176,1,1,Yes,Commercial,No Access,10478100
P07623,Chrompet,1238,132,2,1,No,House,Paved,9345900
P00630,Chrompet,1236,41,2,1,Yes,House,Paved,9314050
P03626,T Nagar,1664,108,1,1,No,Others,Paved,13251910
P00626,Anna Nagar,1537,37,1,1,No,Commercial,Paved,18331880
P09760,Velachery,1731,184,2,1,No,Commercial,Paved,13478680
P05390,Chrompet,929,39,1,1,Yes,House,Paved,8907400
P07904,Chrompet,786,21,1,1,No,House,Gravel,8185800
P06254,Karapakkam,1370,178,2,2,Yes,Others,Paved,9125250
P04768,Karapakkam,1685,58,2,2,No,House,Gravel,6922750
P07447,T Nagar,1549,77,1,1,No,House,Paved,12133650
P00391,Anna Nagar,1539,107,1,1,Yes,Commercial,Paved,18200410
P08647,Anna Nagar,1898,111,2,1,No,Others,No Access,13485130
P08442,Chrompet,918,131,1,1,Yes,Commercial,Paved,11762550
P06293,Chrompet,774,50,1,1,Yes,Others,Paved,9104380
P07662,Chrompet,1072,36,1,1,No,Commercial,Gravel,11935950
P08417,Chrompet,1239,59,2,1,Yes,Others,Gravel,10881130
P02330,KK Nagar,1362,96,2,1,No,Commercial,Gravel,12146740
P00493,T Nagar,1785,128,1,1,Yes,Others,Gravel,14128990
P07325,KK Nagar,2181,104,3,2,Yes,House,Gravel,11821400
P08211,KK Nagar,2033,99,3,2,Yes,Others,Paved,12528840
P05729,Adyar,952,167,1,1,No,Commercial,Gravel,10552045
P00001,Chrompet,1066,176,1,1,No,Commercial,No Access,12406100
P08254,Chrompet,1153,58,1,1,Yes,Commercial,Paved,14377300
P02188,Velachery,1849,190,3,2,Yes,House,No Access,9487400
P06445,Karapakkam,1095,190,1,1,Yes,House,No Access,5472500
P07020,Adyar,1100,135,1,1,Yes,Others,No Access,10252895
P03543,Adyar,1300,72,2,2,No,House,Gravel,10989305
P02570,T Nagar,1806,12,2,1,No,House,Paved,11838240
P08984,Anna Nagar,1897,167,2,1,No,House,Paved,12624040
P09158,Chrompet,1121,158,1,1,No,House,Gravel,8288050
P09545,Adyar,985,50,1,1,No,Commercial,Paved,11903865
P09767,Velachery,1782,13,2,1,Yes,Others,Gravel,10274050
P02771,Anna Nagar,1582,198,1,1,No,Commercial,Paved,17398770
P09038,Chrompet,1225,72,2,1,Yes,House,No Access,9680500
P04549,KK Nagar,1727,25,2,1,Yes,House,Gravel,11855060
P09933,Velachery,1712,29,2,1,Yes,Commercial,Paved,15849210
P09539,Adyar,1089,82,1,1,Yes,Others,No Access,8585715
P02904,Velachery,1532,80,2,1,No,Commercial,Paved,11452010
P02838,KK Nagar,1301,103,1,1,Yes,Others,Gravel,9675500
P07586,Adyar,812,180,1,1,No,Others,No Access,6285850
P04938,Chrompet,863,113,1,1,No,House,Gravel,7813750
P05156,Velachery,1686,78,2,1,Yes,House,No Access,10094840
P01880,Karapakkam,1332,146,1,1,No,Commercial,Paved,11235750
P01210,Chrompet,969,184,1,1,Yes,Commercial,Gravel,13556150
P05691,Adyar,1300,77,2,2,No,House,Paved,9023925
P01657,Karapakkam,593,101,1,1,Yes,Others,Gravel,4863375
P03549,Chrompet,809,56,1,1,No,House,Paved,6511200
P03357,Karapakkam,1105,138,1,1,Yes,Others,No Access,7511125
P06358,Karapakkam,542,178,1,1,No,Others,Paved,3013500
P05504,Karapakkam,1608,10,2,2,No,House,Gravel,9243750
P02099,KK Nagar,2271,168,4,2,No,Commercial,Gravel,17422860
P03917,KK Nagar,1915,31,3,2,No,House,Gravel,9917200
P05611,KK Nagar,2152,69,3,2,No,Commercial,Paved,16834800
P08863,Adyar,1068,167,1,1,No,Others,Pavd,7586885
P05940,Velachery,1810,197,3,2,No,House,Paved,8907630
P09642,Velachery,1939,149,3,2,Yes,Others,No Access,9519320
P05699,Anna Nagar,1905,6,2,1,No,Commercial,No Access,20591900
P00015,Chrompet,1057,33,1,1,Yes,House,No Access,8111350
P02363,Velachery,1920,84,3,2,Yes,Commercial,Paved,16484920
P00880,T Nagar,1577,111,1,1,No,House,Gravel,11992650
P01942,Karapakkam,787,37,1,1,Yes,Others,Paved,5256625
P01143,T Nagar,1916,129,2,1,Yes,House,Gravel,14715230
P07562,KK Nagar,1527,107,2,1,Yes,Others,Paved,10829380
P00315,Chrompet,1248,77,2,1,No,House,Gravel,9747000
P08575,Velachery,1555,120,2,1,No,House,Gravel,8762530
P01534,KK Nagar,2323,101,4,2,No,Commercial,Paved,17529340
P09559,Chrompet,961,31,1,1,Yes,House,Paved,9198300
P00256,Chrompet,849,22,1,1,No,Others,Paved,8823380
P09902,Velachery,1938,70,3,2,Yes,Commercial,Gravel,15317750
P00770,Chrompet,1147,31,1,1,No,Others,Gravel,10152390
P08419,Anna Nagar,1976,82,2,1,Yes,Commercial,Gravel,22829130
P04455,Karapakkam,973,51,1,1,No,Other,Paved,6878875
P08079,KK Nagar,1472,106,2,1,Yes,Others,Gravel,11506980
P07241,Anna Nagar,1689,48,1,1,No,Others,Paved,13454780
P05450,Karapakkam,1208,83,1,1,Yes,Commercial,Paved,12048000
P02659,Adyar,1268,185,2,2,No,Others,No Access,10769525
P08816,T Nagar,1640,26,1,1,No,House,No Access,10342830
P06608,Adyar,635,186,1,1,Yes,House,No Access,5597240
P04833,Velachery,1996,38,3,2,Yes,House,Gravel,11307820
P07856,KK Nagar,2404,28,4,2,No,House,Paved,11040620
P03958,Velachery,1675,43,2,1,Yes,Commercial,No Access,13190720
P05929,Chrompet,797,183,1,1,No,Others,No Access,7160890
P01541,Karapakkam,1256,67,1,1,No,Others,Paved,5643000
P01328,T Nagar,1938,24,2,1,Yes,Commercial,Gravel,22181670
P01545,Chrompet,757,99,1,1,Yes,Commercial,Paved,11415700
P06395,Karapakam,520,130,1,1,No,House,Paved,4849000
P04641,Karapakkam,878,82,1,1,Yes,Commercial,Gravel,10387250
P06962,Adyar,927,29,1,1,Yes,Commercial,Gravel,10889570
P09793,Velachery,1751,18,2,1,Yes,House,Paved,10358610
P01314,Chrompet,764,36,1,1,No,Others,Gravel,8476180
P05936,Velachery,1674,2,2,1,No,Commercial,No Access,13098030
P08773,Velachery,1681,8,2,1,Yes,House,Gravel,10644830
P07067,Anna Nagar,1976,65,2,1,No,Commercial,Paved,21473270
P08315,Anna Nagar,1505,79,1,1,No,House,No Access,9630420
P05932,Karapakkam,888,165,1,1,No,House,Paved,6428250
P07317,Velachery,1680,24,2,1,Yes,House,No Access,7418190
P04200,Karapakkam,631,62,1,1,Yes,Others,Gravel,6543375
P01785,Chrompet,1227,151,2,1,Yes,House,Paved,10787350
P01903,Karapakkam,1124,60,1,1,Yes,Others,Paved,7827250
P08726,Anna Nagar,1962,84,2,1,Yes,Commercial,Paved,22449450
P06346,Chrompet,1261,157,2,1,No,Others,Paved,9718570
P08377,Chrompet,1164,63,1,1,No,Commercial,Paved,13271000
P06815,KK Nagar,1313,169,1,1,Yes,House,Gravel,9414520
P04923,T Nagar,1723,24,1,1,Yes,Commercial,No Access,19909630
P08660,Adyar,1144,128,1,1,Yes,Commercial,Gravel,14926255
P04936,Velachery,1740,83,2,1,Yes,Commercial,Paved,16803310
P07066,Chrompet,1163,3,1,1,Yes,Others,Paved,10471560
P04353,Chrompet,708,87,1,1,No,House,Gravel,7745900
P04720,Velachery,1855,50,3,2,No,House,Paved,7603630
P03546,Karapakkam,563,87,1,1,No,Commercial,Paved,7116000
P05835,Anna Nagar,1768,74,1,1,Yes,Others,Paved,14739250
P02411,Karapakkam,943,191,1,1,Yes,House,Paved,5796000
P07424,Chrompet,931,58,1,1,No,House,No Access,7520800
P04303,Chrompet,1127,190,1,1,Yes,House,Paved,9701800
P06944,KK Nagar,1629,113,2,1,No,Commercial,Paved,14192960
P07711,Anna Nagar,1656,56,1,1,Yes,Others,Gravel,14920370
P00562,T Nagar,1676,127,1,1,Yes,House,Paved,12961070
P05735,Chrompet,856,133,1,1,No,House,Gravel,8191250
P08860,Velachery,1663,1,2,1,Yes,Commercial,No Access,14684370
P04831,Anna Nagar,1905,182,2,1,Yes,House,Paved,13152750
P02609,Karapakkam,861,195,1,1,Yes,Others,Paved,8245625
P01802,Chrompet,1183,105,1,1,Yes,Others,Paved,9627210
P02141,Karapakkam,1352,171,2,2,Yes,Commercial,Gravel,10937250
P02698,Anna Nagar,1510,196,1,1,No,Others,Paved,10975430
P07414,Chrompet,987,163,1,1,Yes,Others,Paved,9963440
P02608,Karapakkam,1245,198,1,1,Yes,Others,Paved,7830375
P01275,Chrompet,1144,140,1,1,No,House,No Access,7464800
P02785,Chrompet,790,28,1,1,No,House,Paved,6846100
P06432,KK Nagar,1736,91,2,1,Yes,Others,Paved,11252380
P03369,Velachery,1950,149,3,2,Yes,House,Gravel,11266200
P03168,KK Nagar,2186,48,3,2,Yes,Commercial,Paved,17733960
P01905,Adyar,843,68,1,1,No,House,Paved,8335390
P07293,Adyar,1022,129,1,1,No,House,Gravel,9036250
P01863,KK Nagar,2397,175,4,2,No,Others,Paved,11770840
P09357,Chrompet,1083,31,1,1,No,Others,Gravel,9519460
P02249,Adyar,923,9,1,1,No,Commercial,No Access,8984810
P03739,Anna Nagar,1958,141,2,1,Yes,Commercial,Paved,22744800
P03394,Adyar,631,91,1,1,Yes,House,Gravel,8141330
P08504,Anna Nagar,1829,121,2,1,No,Commercial,No Access,19806350
P02179,KK Nagar,2228,7,4,2,No,House,Paved,11966860
P08968,Anna Nagar,1969,102,2,1,Yes,Others,Gravel,15342740
P07773,Chrompet,1128,100,1,1,No,Others,Gravel,9985710
P05110,Adyar,922,40,1,1,No,Others,Paved,6442655
P05416,Chrompet,1141,178,1,1,Yes,Commercial,Paved,13883800
P09675,Velachery,1537,89,2,1,No,House,Gravel,9920630
P07801,Adyar,720,192,1,1,Yes,Commercial,Paved,11427045
P03012,KK Nagar,2175,27,3,2,No,Others,Paved,11790660
P07506,Adyar,1152,183,1,1,Yes,Others,No Access,8235750
P06959,KK Nagar,2278,54,4,2,Yes,House,Paved,12527740
P05958,KK Nagar,2460,51,4,2,Yes,Commercial,Paved,19389140
P08576,Velachery,1940,34,3,2,Yes,Commercial,Gravel,17797530
P05297,Karapakkam,693,38,1,1,No,Others,Paved,4680125
P00413,Chrompet,966,2,1,1,No,House,Gravel,8952550
P03152,Adyar,898,4,1,1,Yes,House,Paved,9350380
P03875,Adyar,918,75,1,1,No,Commercial,Gravel,9876540
P02073,Anna Nagar,1918,188,2,1,No,Commercial,No Access,19609850
P03841,KK Nagar,2333,193,4,2,No,Commercial,Paved,17171100
P05313,Karapakkam,768,49,1,1,Yes,House,Paved,4855000
P00829,Chrompet,783,188,1,1,Yes,Others,Gravel,9165460
P00522,Anna Nagar,1661,131,1,1,No,House,Paved,12356960
P00028,Chrompet,958,88,1,1,Yes,Commercial,Paved,12473300
P06794,Adyar,1276,82,2,2,No,Commercial,No Access,12858080
P06880,KK Nagar,1877,47,3,2,Yes,Commercial,Paved,15665660
P00056,Anna Nagar,1845,159,2,1,Yes,House,No Access,12053080
P05306,KK Nagar,1533,61,2,1,Yes,House,Paved,9357800
P01449,Chrompet,1257,108,2,1,Yes,Others,Gravel,12851040
P05471,Karapakkam,1353,128,2,2,Yes,House,Gravel,9109750
P09164,Velachery,1672,190,2,1,Yes,House,Paved,7512030
P09257,Chrompet,1097,31,1,1,Yes,Commercial,No Access,12764450
P02895,KK Nagar,1986,9,3,2,Yes,House,Paved,10509200
P09023,Chrompet,1083,176,1,1,No,House,No Access,7155650
P03061,Chrompet,1218,163,2,1,Yes,Commercial,No Access,12919650
P05094,T Nagar,1903,5,2,1,No,Others,No Access,13953400
P07578,Chrompet,860,103,1,1,Yes,Commercial,Gravel,12370100
P05083,Karapakkam,1003,92,1,1,No,Commercial,No Access,6329250
P00464,Chrompet,1078,29,1,1,Yes,Commercial,No Access,12846400
P00960,Chrompet,1133,198,1,1,Yes,Others,No Access,9728460
P07548,KK Nagar,1494,157,2,1,No,House,Paved,9354680
P09475,Adyar,626,27,1,1,No,Others,Gravel,8173180
P06415,Chrompet,719,82,1,1,No,House,Paved,7352150
P01520,Karapakkam,921,121,1,1,Yes,Others,No Access,5655625
P01920,T Nagar,1867,135,2,1,Yes,Commercial,Paved,21988560
P09305,Chrompet,1010,23,1,1,No,House,Gravel,8867600
P04384,Karapakkam,1404,66,2,2,No,House,Gravel,6569750
P02334,Karapakkam,1305,140,1,1,No,Others,No Access,6602375
P05328,Karapakkam,1647,127,2,2,Yes,Others,No Access,10239375
P05629,Karapakkam,1433,85,2,2,Yes,Others,No Access,9831375
P08670,Chrompet,925,186,1,1,No,Others,Gravel,9151000
P01231,Chrompet,964,166,1,1,Yes,Others,Paved,10066680
P03415,Karapakkam,571,122,1,1,No,Commercial,Paved,7899500
P02952,Anna Nagar,1828,23,2,1,No,Others,No Access,12251920
P05082,Karapakkam,1595,131,2,2,Yes,Others,No Access,9495375
P07620,Adyar,615,98,1,1,Yes,Others,Gravel,7700720
P01327,Chrompet,919,42,1,1,Yes,Commercial,Paved,12217100
P06733,Chrompet,1018,30,1,1,Yes,Others,Gravel,11139610
P01027,T Nagar,1578,64,1,1,No,Commercial,No Access,17623460
P01321,T Nagar,1660,134,1,1,No,Others,Paved,13603120
P02892,Chrompet,796,191,1,1,Yes,Commercial,Gravel,11578050
P06165,KK Nagar,2416,111,4,2,No,Others,Paved,12966920
P05598,Chrompet,760,73,1,1,Yes,Others,No Access,8519200
P06068,Velachery,1767,174,2,1,No,Commercial,No Access,13025260
P02809,Chrompet,817,97,1,1,Yes,House,No Access,7824600
P04941,Adyar,630,77,1,1,Yes,House,Paved,8547835
P07995,Adyar,833,130,1,1,No,Commercial,No Access,11165950
P09026,Chrompet,740,21,1,1,No,Commercial,No Access,9263000
P03111,KK Nagar,1520,147,2,1,No,Commercial,Gravel,13560300
P02499,Chrompet,769,151,1,1,No,House,Gravel,6298700
P01358,Anna Nagar,1638,15,1,1,Yes,House,No Access,12727790
P09585,Velachery,1857,14,3,2,Yes,Commercial,No Access,16185010
P05096,Karapakkam,924,181,1,1,Yes,Others,Gravel,9114000
P07781,Adyar,600,96,1,1,Yes,Others,No Access,6826655
P04122,Velachery,1964,187,3,2,No,House,Gravel,9329030
P03730,Anna Nagar,1914,66,2,1,Yes,House,Gravel,13596110
P04502,Anna Nagar,1678,31,1,1,Yes,Others,No Access,13253630
P05510,Karapakkam,758,43,1,1,Yes,House,Gravel,6988500
P01826,Karapakkam,1110,157,1,1,No,Others,No Access,6847250
P03376,Velachery,1782,88,2,1,Yes,Others,No Access,11671340
P08277,Adyar,1282,63,2,2,Yes,Others,Gravel,9202070
P01381,Chrompet,913,77,1,1,Yes,House,Gravel,9464900
P05314,Velachery,1545,70,2,1,No,Others,Paved,8308730
P07460,Chrompet,971,91,1,1,No,Commercial,Gravel,12038850
P07933,Adyar,605,60,1,1,Yes,Others,No Access,5722305
P09524,Chrompet,1014,83,1,1,Yes,House,Paved,9176650
P09212,Chrompet,982,79,1,1,No,Commercial,Gravel,12775700
P01502,Velachery,1651,100,2,1,Yes,Commercial,Paved,13637220
P02484,Karapakkam,1288,133,1,1,No,House,No Access,4936250
P10024,Velachery,1661,83,2,1,Yes,Others,No Access,10555860
P03732,Velachery,1578,68,2,1,Yes,Others,No Access,9708030
P04087,KK Nagar,1937,4,3,2,Yes,Others,Paved,12782260
P04706,Karapakkam,1403,74,2,2,No,House,No Access,5402500
P07661,Adyar,968,49,1,1,Yes,Others,Gravel,10521855
P01793,Karapakkam,1628,185,2,2,No,Others,Gravel,7150500
P06943,Adyar,1287,18,2,2,Yes,Commercial,Paved,14116310
P05095,Karapakkam,1438,77,2,2,No,Others,No Access,6717750
P06316,Karapakkam,1351,95,2,2,Yes,Others,No Access,6194125
P06757,Chrompet,956,16,1,1,Yes,House,Gravel,9899250
P08788,Adyar,1177,47,1,1,Yes,House,Gravel,10664405
P02951,Chrompet,774,113,1,1,No,House,Paved,5899450
P04762,Karapakkam,1207,145,1,1,No,House,No Access,5962250
P03931,KK Nagar,1561,70,2,1,No,Commercial,Paved,13489720
P04482,Karapakkam,1156,46,1,1,No,Commercial,Gravel,10056250
P04140,KK Nagar,1852,11,3,2,No,Commercial,Paved,15592460
P09344,Chrompet,1190,56,1,1,No,Commercial,Paved,12631750
P09238,Velachery,1823,200,3,2,Yes,House,Gravel,10249680
P01782,Velachery,1527,176,2,1,No,Others,Paved,7738440
P06169,Karapakkam,581,128,1,1,Yes,Commercial,Gravel,7238000
P06223,Karapakkam,519,13,1,1,Yes,Commercial,No Access,6802000
P05353,Karapakkam,1290,149,1,1,Yes,House,Gravel,9433250
P08756,Chrompet,1274,10,2,1,Yes,House,No Access,9173450
P04025,Chrompet,1041,198,1,1,Yes,Commercial,Gravel,13919200
P03165,Karapakkam,908,46,1,1,No,House,Paved,4343000
P05424,Karapakkam,1525,27,2,2,Yes,Commercial,Paved,12420250
P09592,Velachery,1984,102,3,2,No,Others,No Access,10169600
P05362,Karapakkam,1537,65,2,2,No,Commercial,Paved,12075000
P10021,Velachery,1806,71,3,2,Yes,House,Paved,10885120
P07110,Adyar,1152,75,1,1,No,Others,No Access,9863280
P05242,Chrompet,1288,190,2,1,Yes,Commercial,Gravel,15733300
P02239,Karapakkam,730,9,1,1,No,Commercial,Paved,5198500
P09715,Velachery,1730,162,2,1,No,Others,Paved,10616020
P00101,Chrompet,845,101,1,1,No,Commercial,Paved,10673850
P06255,Velachery,1776,136,2,1,No,Commercial,Gravel,14834920
P05766,Chrompet,913,200,1,1,Yes,Commercial,Paved,12893050
P07353,Chrompet,1124,141,1,1,No,Others,Paved,8243880
P03604,Karapakkam,766,152,1,1,No,Commercial,No Access,4733000
P05276,Karapakkam,665,190,1,1,No,Commercial,Paved,6767000
P05132,Chrompet,762,149,1,1,No,Others,No Access,6000540
P03202,Velachery,1833,190,3,2,Yes,House,Gravel,10922160
P01445,Chrompet,944,132,1,1,No,Commercial,Paved,11663500
P01234,Anna Nagar,1754,118,1,1,No,Others,Paved,11960070
P01041,Chrompet,875,39,1,1,Yes,Commercial,Paved,11953500
P01856,Karapakkam,1392,33,2,2,Yes,House,No Access,8539250
P07376,T Nagar,1853,158,2,1,Yes,House,No Access,13552840
P01590,Velachery,1576,185,2,1,Yes,House,Gravel,10931870
P00828,Chrompet,1022,0,1,1,Yes,Commercial,Paved,12907200
P04816,Anna Nagar,1640,132,1,1,No,House,No Access,10649060
P02793,Chrompet,779,24,1,1,Yes,Others,Paved,8197980
P02513,Velachery,1729,92,2,1,Yes,Others,Gravel,11956550
P06539,Chrompet,715,129,1,1,Yes,Commercial,Gravel,10283850
P00192,Anna Nagar,1562,161,1,1,Yes,Commercial,No Access,17314380
P06536,Karapakkam,1203,36,1,1,Yes,Others,Gravel,6619875
P05263,KK Nagar,1825,155,3,2,No,Others,Gravel,10783060
P01649,Velachery,1707,48,2,1,No,House,Gravel,9125100
P06337,Adyar,998,140,1,1,Yes,Others,Gravel,7857455
P05058,Karapakkam,1675,34,2,2,Yes,House,No Access,8297500
P00491,Anna Nagar,1792,156,1,1,No,Commercial,Gravel,20697270
P02377,Anna Nagar,1574,54,1,1,Yes,House,Gravel,11772480
P05680,Karapakkam,1070,67,1,1,Yes,Commercial,Gravel,9727500
